numero_experimento;dataset;estructura_de_datos;cantidad_consultas;tiempo_ejecucion_us
19;auspol2019;Cerrado_Doble;140000;8640
19;auspol2019;Cerrado_Doble;150000;9364
19;auspol2019;Cerrado_Doble;160000;10253
19;auspol2019;Cerrado_Doble;170000;11032
19;auspol2019;Cerrado_Doble;180000;11664
19;auspol2019;STL_UnorderedMap;10000;304
19;auspol2019;STL_UnorderedMap;20000;589
19;auspol2019;STL_UnorderedMap;30000;880
19;auspol2019;STL_UnorderedMap;40000;1139
19;auspol2019;STL_UnorderedMap;50000;1402
19;auspol2019;STL_UnorderedMap;60000;1682
19;auspol2019;STL_UnorderedMap;70000;1954
19;auspol2019;STL_UnorderedMap;80000;2259
19;auspol2019;STL_UnorderedMap;90000;2522
19;auspol2019;STL_UnorderedMap;100000;2777
19;auspol2019;STL_UnorderedMap;110000;3017
19;auspol2019;STL_UnorderedMap;120000;3255
19;auspol2019;STL_UnorderedMap;130000;3541
19;auspol2019;STL_UnorderedMap;140000;3772
19;auspol2019;STL_UnorderedMap;150000;4049
19;auspol2019;STL_UnorderedMap;160000;4435
19;auspol2019;STL_UnorderedMap;170000;4733
19;auspol2019;STL_UnorderedMap;180000;4993
20;auspol2019;Hash_Abierto;10000;429
20;auspol2019;Hash_Abierto;20000;889
20;auspol2019;Hash_Abierto;30000;1348
20;auspol2019;Hash_Abierto;40000;1751
20;auspol2019;Hash_Abierto;50000;2161
20;auspol2019;Hash_Abierto;60000;2627
20;auspol2019;Hash_Abierto;70000;3059
20;auspol2019;Hash_Abierto;80000;3572
20;auspol2019;Hash_Abierto;90000;3966
20;auspol2019;Hash_Abierto;100000;4340
20;auspol2019;Hash_Abierto;110000;4678
20;auspol2019;Hash_Abierto;120000;5010
20;auspol2019;Hash_Abierto;130000;5336
20;auspol2019;Hash_Abierto;140000;5647
20;auspol2019;Hash_Abierto;150000;6060
20;auspol2019;Hash_Abierto;160000;6605
20;auspol2019;Hash_Abierto;170000;7055
20;auspol2019;Hash_Abierto;180000;7426
20;auspol2019;Cerrado_Lineal;10000;361
20;auspol2019;Cerrado_Lineal;20000;750
20;auspol2019;Cerrado_Lineal;30000;1191
20;auspol2019;Cerrado_Lineal;40000;1579
20;auspol2019;Cerrado_Lineal;50000;1977
20;auspol2019;Cerrado_Lineal;60000;2400
20;auspol2019;Cerrado_Lineal;70000;2799
20;auspol2019;Cerrado_Lineal;80000;3230
20;auspol2019;Cerrado_Lineal;90000;3595
20;auspol2019;Cerrado_Lineal;100000;4060
20;auspol2019;Cerrado_Lineal;110000;4486
20;auspol2019;Cerrado_Lineal;120000;4867
20;auspol2019;Cerrado_Lineal;130000;5238
20;auspol2019;Cerrado_Lineal;140000;5572
20;auspol2019;Cerrado_Lineal;150000;6019
20;auspol2019;Cerrado_Lineal;160000;6561
20;auspol2019;Cerrado_Lineal;170000;7026
20;auspol2019;Cerrado_Lineal;180000;7407
20;auspol2019;Cerrado_Cuadratico;10000;338
20;auspol2019;Cerrado_Cuadratico;20000;707
20;auspol2019;Cerrado_Cuadratico;30000;1093
20;auspol2019;Cerrado_Cuadratico;40000;1429
20;auspol2019;Cerrado_Cuadratico;50000;1778
20;auspol2019;Cerrado_Cuadratico;60000;2140
20;auspol2019;Cerrado_Cuadratico;70000;2484
20;auspol2019;Cerrado_Cuadratico;80000;2842
20;auspol2019;Cerrado_Cuadratico;90000;3168
20;auspol2019;Cerrado_Cuadratico;100000;3491
20;auspol2019;Cerrado_Cuadratico;110000;3824
20;auspol2019;Cerrado_Cuadratico;120000;4144
20;auspol2019;Cerrado_Cuadratico;130000;4464
20;auspol2019;Cerrado_Cuadratico;140000;4777
20;auspol2019;Cerrado_Cuadratico;150000;5201
20;auspol2019;Cerrado_Cuadratico;160000;5715
20;auspol2019;Cerrado_Cuadratico;170000;6166
20;auspol2019;Cerrado_Cuadratico;180000;6536
20;auspol2019;Cerrado_Doble;10000;584
20;auspol2019;Cerrado_Doble;20000;1165
20;auspol2019;Cerrado_Doble;30000;1772
20;auspol2019;Cerrado_Doble;40000;2329
20;auspol2019;Cerrado_Doble;50000;2912
20;auspol2019;Cerrado_Doble;60000;3518
20;auspol2019;Cerrado_Doble;70000;4103
20;auspol2019;Cerrado_Doble;80000;4739
20;auspol2019;Cerrado_Doble;90000;5313
20;auspol2019;Cerrado_Doble;100000;5946
20;auspol2019;Cerrado_Doble;110000;6520
20;auspol2019;Cerrado_Doble;120000;7084
20;auspol2019;Cerrado_Doble;130000;7661
20;auspol2019;Cerrado_Doble;140000;8216
20;auspol2019;Cerrado_Doble;150000;8961
20;auspol2019;Cerrado_Doble;160000;9906
20;auspol2019;Cerrado_Doble;170000;11005
20;auspol2019;Cerrado_Doble;180000;11827
20;auspol2019;STL_UnorderedMap;10000;280
20;auspol2019;STL_UnorderedMap;20000;564
20;auspol2019;STL_UnorderedMap;30000;855
20;auspol2019;STL_UnorderedMap;40000;1117
20;auspol2019;STL_UnorderedMap;50000;1395
20;auspol2019;STL_UnorderedMap;60000;1679
20;auspol2019;STL_UnorderedMap;70000;1962
20;auspol2019;STL_UnorderedMap;80000;2255
20;auspol2019;STL_UnorderedMap;90000;2510
20;auspol2019;STL_UnorderedMap;100000;2758
20;auspol2019;STL_UnorderedMap;110000;2995
20;auspol2019;STL_UnorderedMap;120000;3234
20;auspol2019;STL_UnorderedMap;130000;3468
20;auspol2019;STL_UnorderedMap;140000;3691
20;auspol2019;STL_UnorderedMap;150000;3976
20;auspol2019;STL_UnorderedMap;160000;4295
20;auspol2019;STL_UnorderedMap;170000;4580
20;auspol2019;STL_UnorderedMap;180000;4834
