numero_experimento;dataset;estructura_de_datos;cantidad_consultas;tiempo_ejecucion_us
19;auspol2019;STL_UnorderedMap;170000;1683
19;auspol2019;STL_UnorderedMap;180000;1751
20;auspol2019;Hash_Abierto;10000;127
20;auspol2019;Hash_Abierto;20000;265
20;auspol2019;Hash_Abierto;30000;399
20;auspol2019;Hash_Abierto;40000;507
20;auspol2019;Hash_Abierto;50000;611
20;auspol2019;Hash_Abierto;60000;727
20;auspol2019;Hash_Abierto;70000;832
20;auspol2019;Hash_Abierto;80000;940
20;auspol2019;Hash_Abierto;90000;1026
20;auspol2019;Hash_Abierto;100000;1124
20;auspol2019;Hash_Abierto;110000;1202
20;auspol2019;Hash_Abierto;120000;1278
20;auspol2019;Hash_Abierto;130000;1350
20;auspol2019;Hash_Abierto;140000;1438
20;auspol2019;Hash_Abierto;150000;1580
20;auspol2019;Hash_Abierto;160000;1754
20;auspol2019;Hash_Abierto;170000;1908
20;auspol2019;Hash_Abierto;180000;2027
20;auspol2019;Cerrado_Lineal;10000;85
20;auspol2019;Cerrado_Lineal;20000;204
20;auspol2019;Cerrado_Lineal;30000;327
20;auspol2019;Cerrado_Lineal;40000;444
20;auspol2019;Cerrado_Lineal;50000;565
20;auspol2019;Cerrado_Lineal;60000;704
20;auspol2019;Cerrado_Lineal;70000;837
20;auspol2019;Cerrado_Lineal;80000;972
20;auspol2019;Cerrado_Lineal;90000;1085
20;auspol2019;Cerrado_Lineal;100000;1200
20;auspol2019;Cerrado_Lineal;110000;1309
20;auspol2019;Cerrado_Lineal;120000;1435
20;auspol2019;Cerrado_Lineal;130000;1544
20;auspol2019;Cerrado_Lineal;140000;1649
20;auspol2019;Cerrado_Lineal;150000;1791
20;auspol2019;Cerrado_Lineal;160000;1959
20;auspol2019;Cerrado_Lineal;170000;2125
20;auspol2019;Cerrado_Lineal;180000;2266
20;auspol2019;Cerrado_Cuadratico;10000;85
20;auspol2019;Cerrado_Cuadratico;20000;208
20;auspol2019;Cerrado_Cuadratico;30000;335
20;auspol2019;Cerrado_Cuadratico;40000;459
20;auspol2019;Cerrado_Cuadratico;50000;587
20;auspol2019;Cerrado_Cuadratico;60000;750
20;auspol2019;Cerrado_Cuadratico;70000;895
20;auspol2019;Cerrado_Cuadratico;80000;1052
20;auspol2019;Cerrado_Cuadratico;90000;1160
20;auspol2019;Cerrado_Cuadratico;100000;1264
20;auspol2019;Cerrado_Cuadratico;110000;1364
20;auspol2019;Cerrado_Cuadratico;120000;1464
20;auspol2019;Cerrado_Cuadratico;130000;1561
20;auspol2019;Cerrado_Cuadratico;140000;1652
20;auspol2019;Cerrado_Cuadratico;150000;1771
20;auspol2019;Cerrado_Cuadratico;160000;1927
20;auspol2019;Cerrado_Cuadratico;170000;2077
20;auspol2019;Cerrado_Cuadratico;180000;2200
20;auspol2019;Cerrado_Doble;10000;82
20;auspol2019;Cerrado_Doble;20000;202
20;auspol2019;Cerrado_Doble;30000;326
20;auspol2019;Cerrado_Doble;40000;444
20;auspol2019;Cerrado_Doble;50000;565
20;auspol2019;Cerrado_Doble;60000;715
20;auspol2019;Cerrado_Doble;70000;851
20;auspol2019;Cerrado_Doble;80000;988
20;auspol2019;Cerrado_Doble;90000;1102
20;auspol2019;Cerrado_Doble;100000;1218
20;auspol2019;Cerrado_Doble;110000;1330
20;auspol2019;Cerrado_Doble;120000;1444
20;auspol2019;Cerrado_Doble;130000;1553
20;auspol2019;Cerrado_Doble;140000;1658
20;auspol2019;Cerrado_Doble;150000;1790
20;auspol2019;Cerrado_Doble;160000;1958
20;auspol2019;Cerrado_Doble;170000;2122
20;auspol2019;Cerrado_Doble;180000;2258
20;auspol2019;STL_UnorderedMap;10000;154
20;auspol2019;STL_UnorderedMap;20000;322
20;auspol2019;STL_UnorderedMap;30000;463
20;auspol2019;STL_UnorderedMap;40000;567
20;auspol2019;STL_UnorderedMap;50000;670
20;auspol2019;STL_UnorderedMap;60000;780
20;auspol2019;STL_UnorderedMap;70000;874
20;auspol2019;STL_UnorderedMap;80000;974
20;auspol2019;STL_UnorderedMap;90000;1059
20;auspol2019;STL_UnorderedMap;100000;1134
20;auspol2019;STL_UnorderedMap;110000;1196
20;auspol2019;STL_UnorderedMap;120000;1257
20;auspol2019;STL_UnorderedMap;130000;1315
20;auspol2019;STL_UnorderedMap;140000;1367
20;auspol2019;STL_UnorderedMap;150000;1452
20;auspol2019;STL_UnorderedMap;160000;1565
20;auspol2019;STL_UnorderedMap;170000;1655
20;auspol2019;STL_UnorderedMap;180000;1726
